0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
0.71024615,0.7501521,0.7541328,0.73654646,0.8552765,-0.06563251,0.83286154,0.6940695,0.7431307,0.74832475,0.66763186,-0.08599581,0.7423872,0.8386598,0.6394097,0.7233751,0.75972265,-0.108238116,0.7504809,0.6865195,0.8078325,0.7370485,0.74317294,0.06798945,0.71024615,0.7501521,0.7541328,0.73654646,0.8552765,-0.06563251,0.83286154,0.6940695,0.7431307,0.74832475,0.66763186,-0.08599581,0.7423872,0.8386598,0.6394097,0.7233751,0.75972265,-0.108238116,0.7504809,0.6865195,0.8078325,0.7370485,0.74317294,0.06798945,0.71024615,0.7501521,0.7541328,0.73654646,0.8552765,-0.06563251,0.83286154,0.6940695,0.7431307,0.74832475,0.66763186,-0.08599581,0.7423872,0.8386598,0.6394097,0.7233751,0.75972265,-0.108238116,0.7504809,0.6865195,0.8078325,0.7370485,0.74317294,0.06798945,0.71024615,0.7501521,0.7541328,0.73654646,0.8552765,-0.06563251,0.83286154,0.6940695,0.7431307,0.74832475,0.66763186,-0.08599581,0.7423872,0.8386598,0.6394097,0.7233751,0.75972265,-0.108238116,0.7504809,0.6865195,0.8078325,0.7370485,0.74317294,0.06798945,0.71024615,0.7501521,0.7541328,0.73654646,0.8552765,-0.06563251,0.83286154,0.6940695,0.7431307,0.74832475,0.66763186,-0.08599581,0.7423872,0.8386598,0.6394097,0.7233751,0.75972265,-0.108238116,0.7504809,0.6865195,0.8078325,0.7370485,0.74317294,0.06798945,0.71024615,0.7501521,0.7541328,0.73654646,0.8552765,-0.06563251,0.83286154,0.6940695,0.7431307,0.74832475,0.66763186,-0.08599581,0.7423872,0.8386598,0.6394097,0.7233751,0.75972265,-0.108238116,0.7504809,0.6865195,0.8078325,0.7370485,0.74317294,0.06798945
0.600021,0.61356,0.66314423,0.5819533,0.7204078,-0.013724674,0.6735616,0.6251236,0.639541,0.6427435,0.5926188,-0.077745035,0.65626544,0.67574584,0.5751171,0.61245584,0.67186064,-0.05324764,0.6442293,0.54084194,0.66212237,0.68573654,0.6446614,0.05643439,0.600021,0.61356,0.66314423,0.5819533,0.7204078,-0.013724674,0.6735616,0.6251236,0.639541,0.6427435,0.5926188,-0.077745035,0.65626544,0.67574584,0.5751171,0.61245584,0.67186064,-0.05324764,0.6442293,0.54084194,0.66212237,0.68573654,0.6446614,0.05643439,0.600021,0.61356,0.66314423,0.5819533,0.7204078,-0.013724674,0.6735616,0.6251236,0.639541,0.6427435,0.5926188,-0.077745035,0.65626544,0.67574584,0.5751171,0.61245584,0.67186064,-0.05324764,0.6442293,0.54084194,0.66212237,0.68573654,0.6446614,0.05643439,0.600021,0.61356,0.66314423,0.5819533,0.7204078,-0.013724674,0.6735616,0.6251236,0.639541,0.6427435,0.5926188,-0.077745035,0.65626544,0.67574584,0.5751171,0.61245584,0.67186064,-0.05324764,0.6442293,0.54084194,0.66212237,0.68573654,0.6446614,0.05643439,0.600021,0.61356,0.66314423,0.5819533,0.7204078,-0.013724674,0.6735616,0.6251236,0.639541,0.6427435,0.5926188,-0.077745035,0.65626544,0.67574584,0.5751171,0.61245584,0.67186064,-0.05324764,0.6442293,0.54084194,0.66212237,0.68573654,0.6446614,0.05643439,0.600021,0.61356,0.66314423,0.5819533,0.7204078,-0.013724674,0.6735616,0.6251236,0.639541,0.6427435,0.5926188,-0.077745035,0.65626544,0.67574584,0.5751171,0.61245584,0.67186064,-0.05324764,0.6442293,0.54084194,0.66212237,0.68573654,0.6446614,0.05643439
0.18793274,0.21269837,0.22347878,0.205511,0.2167118,0.09883179,0.21228623,0.19376804,0.19328986,0.20464672,0.22187041,0.06621872,0.23079014,0.2202256,0.22321025,0.21111313,0.26249766,0.095420584,0.25017467,0.19565785,0.22466688,0.27285826,0.24535215,0.046938878,0.18793274,0.21269837,0.22347878,0.205511,0.2167118,0.09883179,0.21228623,0.19376804,0.19328986,0.20464672,0.22187041,0.06621872,0.23079014,0.2202256,0.22321025,0.21111313,0.26249766,0.095420584,0.25017467,0.19565785,0.22466688,0.27285826,0.24535215,0.046938878,0.18793274,0.21269837,0.22347878,0.205511,0.2167118,0.09883179,0.21228623,0.19376804,0.19328986,0.20464672,0.22187041,0.06621872,0.23079014,0.2202256,0.22321025,0.21111313,0.26249766,0.095420584,0.25017467,0.19565785,0.22466688,0.27285826,0.24535215,0.046938878,0.18793274,0.21269837,0.22347878,0.205511,0.2167118,0.09883179,0.21228623,0.19376804,0.19328986,0.20464672,0.22187041,0.06621872,0.23079014,0.2202256,0.22321025,0.21111313,0.26249766,0.095420584,0.25017467,0.19565785,0.22466688,0.27285826,0.24535215,0.046938878,0.18793274,0.21269837,0.22347878,0.205511,0.2167118,0.09883179,0.21228623,0.19376804,0.19328986,0.20464672,0.22187041,0.06621872,0.23079014,0.2202256,0.22321025,0.21111313,0.26249766,0.095420584,0.25017467,0.19565785,0.22466688,0.27285826,0.24535215,0.046938878,0.18793274,0.21269837,0.22347878,0.205511,0.2167118,0.09883179,0.21228623,0.19376804,0.19328986,0.20464672,0.22187041,0.06621872,0.23079014,0.2202256,0.22321025,0.21111313,0.26249766,0.095420584,0.25017467,0.19565785,0.22466688,0.27285826,0.24535215,0.046938878
0.16189595,0.14599742,0.15416588,0.12295379,0.16825129,0.04174436,0.1841569,0.13161655,0.1412743,0.16460118,0.15203066,0.079827026,0.15079926,0.16471444,0.1283791,0.16002929,0.17593615,0.047693096,0.18148184,0.13105375,0.17038243,0.16340524,0.1860115,0.07632466,0.16189595,0.14599742,0.15416588,0.12295379,0.16825129,0.04174436,0.1841569,0.13161655,0.1412743,0.16460118,0.15203066,0.079827026,0.15079926,0.16471444,0.1283791,0.16002929,0.17593615,0.047693096,0.18148184,0.13105375,0.17038243,0.16340524,0.1860115,0.07632466,0.16189595,0.14599742,0.15416588,0.12295379,0.16825129,0.04174436,0.1841569,0.13161655,0.1412743,0.16460118,0.15203066,0.079827026,0.15079926,0.16471444,0.1283791,0.16002929,0.17593615,0.047693096,0.18148184,0.13105375,0.17038243,0.16340524,0.1860115,0.07632466,0.16189595,0.14599742,0.15416588,0.12295379,0.16825129,0.04174436,0.1841569,0.13161655,0.1412743,0.16460118,0.15203066,0.079827026,0.15079926,0.16471444,0.1283791,0.16002929,0.17593615,0.047693096,0.18148184,0.13105375,0.17038243,0.16340524,0.1860115,0.07632466,0.16189595,0.14599742,0.15416588,0.12295379,0.16825129,0.04174436,0.1841569,0.13161655,0.1412743,0.16460118,0.15203066,0.079827026,0.15079926,0.16471444,0.1283791,0.16002929,0.17593615,0.047693096,0.18148184,0.13105375,0.17038243,0.16340524,0.1860115,0.07632466,0.16189595,0.14599742,0.15416588,0.12295379,0.16825129,0.04174436,0.1841569,0.13161655,0.1412743,0.16460118,0.15203066,0.079827026,0.15079926,0.16471444,0.1283791,0.16002929,0.17593615,0.047693096,0.18148184,0.13105375,0.17038243,0.16340524,0.1860115,0.07632466
0.251703,0.3021366,0.3028183,0.24514821,0.29853562,0.034284387,0.2911058,0.2599331,0.2638667,0.2755916,0.24678761,0.058206495,0.28991354,0.29545867,0.23231465,0.23997268,0.3065436,0.11060844,0.33687544,0.2537329,0.3261336,0.32397774,0.3231054,0.06695923,0.251703,0.3021366,0.3028183,0.24514821,0.29853562,0.034284387,0.2911058,0.2599331,0.2638667,0.2755916,0.24678761,0.058206495,0.28991354,0.29545867,0.23231465,0.23997268,0.3065436,0.11060844,0.33687544,0.2537329,0.3261336,0.32397774,0.3231054,0.06695923,0.251703,0.3021366,0.3028183,0.24514821,0.29853562,0.034284387,0.2911058,0.2599331,0.2638667,0.2755916,0.24678761,0.058206495,0.28991354,0.29545867,0.23231465,0.23997268,0.3065436,0.11060844,0.33687544,0.2537329,0.3261336,0.32397774,0.3231054,0.06695923,0.251703,0.3021366,0.3028183,0.24514821,0.29853562,0.034284387,0.2911058,0.2599331,0.2638667,0.2755916,0.24678761,0.058206495,0.28991354,0.29545867,0.23231465,0.23997268,0.3065436,0.11060844,0.33687544,0.2537329,0.3261336,0.32397774,0.3231054,0.06695923,0.251703,0.3021366,0.3028183,0.24514821,0.29853562,0.034284387,0.2911058,0.2599331,0.2638667,0.2755916,0.24678761,0.058206495,0.28991354,0.29545867,0.23231465,0.23997268,0.3065436,0.11060844,0.33687544,0.2537329,0.3261336,0.32397774,0.3231054,0.06695923,0.251703,0.3021366,0.3028183,0.24514821,0.29853562,0.034284387,0.2911058,0.2599331,0.2638667,0.2755916,0.24678761,0.058206495,0.28991354,0.29545867,0.23231465,0.23997268,0.3065436,0.11060844,0.33687544,0.2537329,0.3261336,0.32397774,0.3231054,0.06695923
0.4322768,0.4299671,0.43719947,0.41066933,0.5066219,-0.023886915,0.46305197,0.41900074,0.41935843,0.43842244,0.39280748,-0.02596813,0.44909853,0.47991663,0.36970448,0.41764987,0.43014896,-0.021447022,0.44346222,0.38028347,0.47956395,0.4419391,0.4458201,0.0738703,0.4322768,0.4299671,0.43719947,0.41066933,0.5066219,-0.023886915,0.46305197,0.41900074,0.41935843,0.43842244,0.39280748,-0.02596813,0.44909853,0.47991663,0.36970448,0.41764987,0.43014896,-0.021447022,0.44346222,0.38028347,0.47956395,0.4419391,0.4458201,0.0738703,0.4322768,0.4299671,0.43719947,0.41066933,0.5066219,-0.023886915,0.46305197,0.41900074,0.41935843,0.43842244,0.39280748,-0.02596813,0.44909853,0.47991663,0.36970448,0.41764987,0.43014896,-0.021447022,0.44346222,0.38028347,0.47956395,0.4419391,0.4458201,0.0738703,0.4322768,0.4299671,0.43719947,0.41066933,0.5066219,-0.023886915,0.46305197,0.41900074,0.41935843,0.43842244,0.39280748,-0.02596813,0.44909853,0.47991663,0.36970448,0.41764987,0.43014896,-0.021447022,0.44346222,0.38028347,0.47956395,0.4419391,0.4458201,0.0738703,0.4322768,0.4299671,0.43719947,0.41066933,0.5066219,-0.023886915,0.46305197,0.41900074,0.41935843,0.43842244,0.39280748,-0.02596813,0.44909853,0.47991663,0.36970448,0.41764987,0.43014896,-0.021447022,0.44346222,0.38028347,0.47956395,0.4419391,0.4458201,0.0738703,0.4322768,0.4299671,0.43719947,0.41066933,0.5066219,-0.023886915,0.46305197,0.41900074,0.41935843,0.43842244,0.39280748,-0.02596813,0.44909853,0.47991663,0.36970448,0.41764987,0.43014896,-0.021447022,0.44346222,0.38028347,0.47956395,0.4419391,0.4458201,0.0738703
0.6889456,0.7023294,0.75007415,0.69945043,0.7983122,-0.020893332,0.7769065,0.6762353,0.7106296,0.7655252,0.6322547,-0.07839359,0.679333,0.77228874,0.6473793,0.70799786,0.74587876,-0.06440818,0.72607887,0.6378896,0.7761127,0.7319851,0.738546,0.032871876,0.6889456,0.7023294,0.75007415,0.69945043,0.7983122,-0.020893332,0.7769065,0.6762353,0.7106296,0.7655252,0.6322547,-0.07839359,0.679333,0.77228874,0.6473793,0.70799786,0.74587876,-0.06440818,0.72607887,0.6378896,0.7761127,0.7319851,0.738546,0.032871876,0.6889456,0.7023294,0.75007415,0.69945043,0.7983122,-0.020893332,0.7769065,0.6762353,0.7106296,0.7655252,0.6322547,-0.07839359,0.679333,0.77228874,0.6473793,0.70799786,0.74587876,-0.06440818,0.72607887,0.6378896,0.7761127,0.7319851,0.738546,0.032871876,0.6889456,0.7023294,0.75007415,0.69945043,0.7983122,-0.020893332,0.7769065,0.6762353,0.7106296,0.7655252,0.6322547,-0.07839359,0.679333,0.77228874,0.6473793,0.70799786,0.74587876,-0.06440818,0.72607887,0.6378896,0.7761127,0.7319851,0.738546,0.032871876,0.6889456,0.7023294,0.75007415,0.69945043,0.7983122,-0.020893332,0.7769065,0.6762353,0.7106296,0.7655252,0.6322547,-0.07839359,0.679333,0.77228874,0.6473793,0.70799786,0.74587876,-0.06440818,0.72607887,0.6378896,0.7761127,0.7319851,0.738546,0.032871876,0.6889456,0.7023294,0.75007415,0.69945043,0.7983122,-0.020893332,0.7769065,0.6762353,0.7106296,0.7655252,0.6322547,-0.07839359,0.679333,0.77228874,0.6473793,0.70799786,0.74587876,-0.06440818,0.72607887,0.6378896,0.7761127,0.7319851,0.738546,0.032871876
0.27371335,0.32572725,0.32055992,0.29675472,0.32970905,0.06879727,0.33171505,0.3111324,0.31374013,0.29270643,0.30338097,0.04338574,0.34862792,0.33404478,0.26755682,0.24422929,0.35757864,0.06315622,0.35465676,0.283867,0.3395213,0.37178108,0.36736235,0.119181514,0.27371335,0.32572725,0.32055992,0.29675472,0.32970905,0.06879727,0.33171505,0.3111324,0.31374013,0.29270643,0.30338097,0.04338574,0.34862792,0.33404478,0.26755682,0.24422929,0.35757864,0.06315622,0.35465676,0.283867,0.3395213,0.37178108,0.36736235,0.119181514,0.27371335,0.32572725,0.32055992,0.29675472,0.32970905,0.06879727,0.33171505,0.3111324,0.31374013,0.29270643,0.30338097,0.04338574,0.34862792,0.33404478,0.26755682,0.24422929,0.35757864,0.06315622,0.35465676,0.283867,0.3395213,0.37178108,0.36736235,0.119181514,0.27371335,0.32572725,0.32055992,0.29675472,0.32970905,0.06879727,0.33171505,0.3111324,0.31374013,0.29270643,0.30338097,0.04338574,0.34862792,0.33404478,0.26755682,0.24422929,0.35757864,0.06315622,0.35465676,0.283867,0.3395213,0.37178108,0.36736235,0.119181514,0.27371335,0.32572725,0.32055992,0.29675472,0.32970905,0.06879727,0.33171505,0.3111324,0.31374013,0.29270643,0.30338097,0.04338574,0.34862792,0.33404478,0.26755682,0.24422929,0.35757864,0.06315622,0.35465676,0.283867,0.3395213,0.37178108,0.36736235,0.119181514,0.27371335,0.32572725,0.32055992,0.29675472,0.32970905,0.06879727,0.33171505,0.3111324,0.31374013,0.29270643,0.30338097,0.04338574,0.34862792,0.33404478,0.26755682,0.24422929,0.35757864,0.06315622,0.35465676,0.283867,0.3395213,0.37178108,0.36736235,0.119181514
0.15378115,0.16629091,0.18444791,0.14260471,0.16442731,0.09419961,0.16730633,0.15002128,0.16381602,0.16451801,0.16243207,0.08409938,0.16187836,0.18503794,0.14886299,0.16007021,0.22548248,0.09653132,0.17178866,0.14704946,0.2169854,0.20722547,0.19092056,0.14261049,0.15378115,0.16629091,0.18444791,0.14260471,0.16442731,0.09419961,0.16730633,0.15002128,0.16381602,0.16451801,0.16243207,0.08409938,0.16187836,0.18503794,0.14886299,0.16007021,0.22548248,0.09653132,0.17178866,0.14704946,0.2169854,0.20722547,0.19092056,0.14261049,0.15378115,0.16629091,0.18444791,0.14260471,0.16442731,0.09419961,0.16730633,0.15002128,0.16381602,0.16451801,0.16243207,0.08409938,0.16187836,0.18503794,0.14886299,0.16007021,0.22548248,0.09653132,0.17178866,0.14704946,0.2169854,0.20722547,0.19092056,0.14261049,0.15378115,0.16629091,0.18444791,0.14260471,0.16442731,0.09419961,0.16730633,0.15002128,0.16381602,0.16451801,0.16243207,0.08409938,0.16187836,0.18503794,0.14886299,0.16007021,0.22548248,0.09653132,0.17178866,0.14704946,0.2169854,0.20722547,0.19092056,0.14261049,0.15378115,0.16629091,0.18444791,0.14260471,0.16442731,0.09419961,0.16730633,0.15002128,0.16381602,0.16451801,0.16243207,0.08409938,0.16187836,0.18503794,0.14886299,0.16007021,0.22548248,0.09653132,0.17178866,0.14704946,0.2169854,0.20722547,0.19092056,0.14261049,0.15378115,0.16629091,0.18444791,0.14260471,0.16442731,0.09419961,0.16730633,0.15002128,0.16381602,0.16451801,0.16243207,0.08409938,0.16187836,0.18503794,0.14886299,0.16007021,0.22548248,0.09653132,0.17178866,0.14704946,0.2169854,0.20722547,0.19092056,0.14261049
0.13790049,0.15981525,0.1372184,0.13475776,0.19783488,0.023684923,0.17277685,0.13555929,0.16090764,0.17613137,0.15466104,0.03424947,0.16115972,0.17470618,0.14557645,0.16569526,0.18388599,0.05574958,0.17140217,0.13351972,0.16649781,0.21022868,0.19621834,0.07501367,0.13790049,0.15981525,0.1372184,0.13475776,0.19783488,0.023684923,0.17277685,0.13555929,0.16090764,0.17613137,0.15466104,0.03424947,0.16115972,0.17470618,0.14557645,0.16569526,0.18388599,0.05574958,0.17140217,0.13351972,0.16649781,0.21022868,0.19621834,0.07501367,0.13790049,0.15981525,0.1372184,0.13475776,0.19783488,0.023684923,0.17277685,0.13555929,0.16090764,0.17613137,0.15466104,0.03424947,0.16115972,0.17470618,0.14557645,0.16569526,0.18388599,0.05574958,0.17140217,0.13351972,0.16649781,0.21022868,0.19621834,0.07501367,0.13790049,0.15981525,0.1372184,0.13475776,0.19783488,0.023684923,0.17277685,0.13555929,0.16090764,0.17613137,0.15466104,0.03424947,0.16115972,0.17470618,0.14557645,0.16569526,0.18388599,0.05574958,0.17140217,0.13351972,0.16649781,0.21022868,0.19621834,0.07501367,0.13790049,0.15981525,0.1372184,0.13475776,0.19783488,0.023684923,0.17277685,0.13555929,0.16090764,0.17613137,0.15466104,0.03424947,0.16115972,0.17470618,0.14557645,0.16569526,0.18388599,0.05574958,0.17140217,0.13351972,0.16649781,0.21022868,0.19621834,0.07501367,0.13790049,0.15981525,0.1372184,0.13475776,0.19783488,0.023684923,0.17277685,0.13555929,0.16090764,0.17613137,0.15466104,0.03424947,0.16115972,0.17470618,0.14557645,0.16569526,0.18388599,0.05574958,0.17140217,0.13351972,0.16649781,0.21022868,0.19621834,0.07501367
0.07299396,0.09474391,0.10780695,0.051083848,0.117739245,0.13611148,0.078879915,0.065172255,0.07551511,0.076444805,0.09148316,0.20639248,0.0996915,0.086648494,0.0514007,0.077846095,0.18249708,0.17183964,0.053279087,0.058215767,0.14008385,0.10943048,0.09215458,0.27559504,0.07299396,0.09474391,0.10780695,0.051083848,0.117739245,0.13611148,0.078879915,0.065172255,0.07551511,0.076444805,0.09148316,0.20639248,0.0996915,0.086648494,0.0514007,0.077846095,0.18249708,0.17183964,0.053279087,0.058215767,0.14008385,0.10943048,0.09215458,0.27559504,0.07299396,0.09474391,0.10780695,0.051083848,0.117739245,0.13611148,0.078879915,0.065172255,0.07551511,0.076444805,0.09148316,0.20639248,0.0996915,0.086648494,0.0514007,0.077846095,0.18249708,0.17183964,0.053279087,0.058215767,0.14008385,0.10943048,0.09215458,0.27559504,0.07299396,0.09474391,0.10780695,0.051083848,0.117739245,0.13611148,0.078879915,0.065172255,0.07551511,0.076444805,0.09148316,0.20639248,0.0996915,0.086648494,0.0514007,0.077846095,0.18249708,0.17183964,0.053279087,0.058215767,0.14008385,0.10943048,0.09215458,0.27559504,0.07299396,0.09474391,0.10780695,0.051083848,0.117739245,0.13611148,0.078879915,0.065172255,0.07551511,0.076444805,0.09148316,0.20639248,0.0996915,0.086648494,0.0514007,0.077846095,0.18249708,0.17183964,0.053279087,0.058215767,0.14008385,0.10943048,0.09215458,0.27559504,0.07299396,0.09474391,0.10780695,0.051083848,0.117739245,0.13611148,0.078879915,0.065172255,0.07551511,0.076444805,0.09148316,0.20639248,0.0996915,0.086648494,0.0514007,0.077846095,0.18249708,0.17183964,0.053279087,0.058215767,0.14008385,0.10943048,0.09215458,0.27559504
0.5791418,0.5647603,0.63354427,0.5828031,0.685783,-0.037955474,0.6585607,0.5919466,0.61659944,0.6547106,0.557913,-0.057893876,0.58222336,0.66049093,0.54247004,0.62390774,0.61894596,-0.07867506,0.6134316,0.5168113,0.6412654,0.6292255,0.6341125,0.070087045,0.5791418,0.5647603,0.63354427,0.5828031,0.685783,-0.037955474,0.6585607,0.5919466,0.61659944,0.6547106,0.557913,-0.057893876,0.58222336,0.66049093,0.54247004,0.62390774,0.61894596,-0.07867506,0.6134316,0.5168113,0.6412654,0.6292255,0.6341125,0.070087045,0.5791418,0.5647603,0.63354427,0.5828031,0.685783,-0.037955474,0.6585607,0.5919466,0.61659944,0.6547106,0.557913,-0.057893876,0.58222336,0.66049093,0.54247004,0.62390774,0.61894596,-0.07867506,0.6134316,0.5168113,0.6412654,0.6292255,0.6341125,0.070087045,0.5791418,0.5647603,0.63354427,0.5828031,0.685783,-0.037955474,0.6585607,0.5919466,0.61659944,0.6547106,0.557913,-0.057893876,0.58222336,0.66049093,0.54247004,0.62390774,0.61894596,-0.07867506,0.6134316,0.5168113,0.6412654,0.6292255,0.6341125,0.070087045,0.5791418,0.5647603,0.63354427,0.5828031,0.685783,-0.037955474,0.6585607,0.5919466,0.61659944,0.6547106,0.557913,-0.057893876,0.58222336,0.66049093,0.54247004,0.62390774,0.61894596,-0.07867506,0.6134316,0.5168113,0.6412654,0.6292255,0.6341125,0.070087045,0.5791418,0.5647603,0.63354427,0.5828031,0.685783,-0.037955474,0.6585607,0.5919466,0.61659944,0.6547106,0.557913,-0.057893876,0.58222336,0.66049093,0.54247004,0.62390774,0.61894596,-0.07867506,0.6134316,0.5168113,0.6412654,0.6292255,0.6341125,0.070087045
0.20627621,0.24423108,0.26146004,0.21531905,0.2419816,-0.021080796,0.2595297,0.22588508,0.22186115,0.25756052,0.24585271,-0.001463972,0.22483554,0.26836848,0.19296083,0.25715584,0.3138945,0.0025923364,0.254574,0.18367267,0.25110668,0.30192173,0.26946223,0.04028247,0.20627621,0.24423108,0.26146004,0.21531905,0.2419816,-0.021080796,0.2595297,0.22588508,0.22186115,0.25756052,0.24585271,-0.001463972,0.22483554,0.26836848,0.19296083,0.25715584,0.3138945,0.0025923364,0.254574,0.18367267,0.25110668,0.30192173,0.26946223,0.04028247,0.20627621,0.24423108,0.26146004,0.21531905,0.2419816,-0.021080796,0.2595297,0.22588508,0.22186115,0.25756052,0.24585271,-0.001463972,0.22483554,0.26836848,0.19296083,0.25715584,0.3138945,0.0025923364,0.254574,0.18367267,0.25110668,0.30192173,0.26946223,0.04028247,0.20627621,0.24423108,0.26146004,0.21531905,0.2419816,-0.021080796,0.2595297,0.22588508,0.22186115,0.25756052,0.24585271,-0.001463972,0.22483554,0.26836848,0.19296083,0.25715584,0.3138945,0.0025923364,0.254574,0.18367267,0.25110668,0.30192173,0.26946223,0.04028247,0.20627621,0.24423108,0.26146004,0.21531905,0.2419816,-0.021080796,0.2595297,0.22588508,0.22186115,0.25756052,0.24585271,-0.001463972,0.22483554,0.26836848,0.19296083,0.25715584,0.3138945,0.0025923364,0.254574,0.18367267,0.25110668,0.30192173,0.26946223,0.04028247,0.20627621,0.24423108,0.26146004,0.21531905,0.2419816,-0.021080796,0.2595297,0.22588508,0.22186115,0.25756052,0.24585271,-0.001463972,0.22483554,0.26836848,0.19296083,0.25715584,0.3138945,0.0025923364,0.254574,0.18367267,0.25110668,0.30192173,0.26946223,0.04028247
0.14487666,0.10895702,0.16250837,0.14327349,0.175486,0.09995545,0.13979304,0.12841627,0.12925604,0.15444785,0.15204848,0.0813558,0.13333522,0.12945761,0.16279145,0.14482902,0.19803704,0.113841355,0.15987395,0.13579232,0.1573408,0.16837423,0.17815462,0.100088164,0.14487666,0.10895702,0.16250837,0.14327349,0.175486,0.09995545,0.13979304,0.12841627,0.12925604,0.15444785,0.15204848,0.0813558,0.13333522,0.12945761,0.16279145,0.14482902,0.19803704,0.113841355,0.15987395,0.13579232,0.1573408,0.16837423,0.17815462,0.100088164,0.14487666,0.10895702,0.16250837,0.14327349,0.175486,0.09995545,0.13979304,0.12841627,0.12925604,0.15444785,0.15204848,0.0813558,0.13333522,0.12945761,0.16279145,0.14482902,0.19803704,0.113841355,0.15987395,0.13579232,0.1573408,0.16837423,0.17815462,0.100088164,0.14487666,0.10895702,0.16250837,0.14327349,0.175486,0.09995545,0.13979304,0.12841627,0.12925604,0.15444785,0.15204848,0.0813558,0.13333522,0.12945761,0.16279145,0.14482902,0.19803704,0.113841355,0.15987395,0.13579232,0.1573408,0.16837423,0.17815462,0.100088164,0.14487666,0.10895702,0.16250837,0.14327349,0.175486,0.09995545,0.13979304,0.12841627,0.12925604,0.15444785,0.15204848,0.0813558,0.13333522,0.12945761,0.16279145,0.14482902,0.19803704,0.113841355,0.15987395,0.13579232,0.1573408,0.16837423,0.17815462,0.100088164,0.14487666,0.10895702,0.16250837,0.14327349,0.175486,0.09995545,0.13979304,0.12841627,0.12925604,0.15444785,0.15204848,0.0813558,0.13333522,0.12945761,0.16279145,0.14482902,0.19803704,0.113841355,0.15987395,0.13579232,0.1573408,0.16837423,0.17815462,0.100088164
0.75053686,0.74963987,0.7753932,0.7292394,0.85645026,-0.041528884,0.7959167,0.7120959,0.73564804,0.79346657,0.6739322,-0.053285103,0.7278845,0.8088031,0.6553627,0.7297274,0.7733173,-0.03908476,0.77751565,0.67556536,0.8106588,0.76005435,0.75946826,0.064765945,0.75053686,0.74963987,0.7753932,0.7292394,0.85645026,-0.041528884,0.7959167,0.7120959,0.73564804,0.79346657,0.6739322,-0.053285103,0.7278845,0.8088031,0.6553627,0.7297274,0.7733173,-0.03908476,0.77751565,0.67556536,0.8106588,0.76005435,0.75946826,0.064765945,0.75053686,0.74963987,0.7753932,0.7292394,0.85645026,-0.041528884,0.7959167,0.7120959,0.73564804,0.79346657,0.6739322,-0.053285103,0.7278845,0.8088031,0.6553627,0.7297274,0.7733173,-0.03908476,0.77751565,0.67556536,0.8106588,0.76005435,0.75946826,0.064765945,0.75053686,0.74963987,0.7753932,0.7292394,0.85645026,-0.041528884,0.7959167,0.7120959,0.73564804,0.79346657,0.6739322,-0.053285103,0.7278845,0.8088031,0.6553627,0.7297274,0.7733173,-0.03908476,0.77751565,0.67556536,0.8106588,0.76005435,0.75946826,0.064765945,0.75053686,0.74963987,0.7753932,0.7292394,0.85645026,-0.041528884,0.7959167,0.7120959,0.73564804,0.79346657,0.6739322,-0.053285103,0.7278845,0.8088031,0.6553627,0.7297274,0.7733173,-0.03908476,0.77751565,0.67556536,0.8106588,0.76005435,0.75946826,0.064765945,0.75053686,0.74963987,0.7753932,0.7292394,0.85645026,-0.041528884,0.7959167,0.7120959,0.73564804,0.79346657,0.6739322,-0.053285103,0.7278845,0.8088031,0.6553627,0.7297274,0.7733173,-0.03908476,0.77751565,0.67556536,0.8106588,0.76005435,0.75946826,0.064765945
